Departure ICAO,Departure Time,Arrival ICAO,Arrival Time,Duration
LSZH,12:50z,LPFR,15:34z,2:44
GCLA,08:45z,LSZH,13:10z,4:25
GCTS,07:30z,GCLA,08:11z,0:41
RJFF,11:55z,RCTP,14:40z,2:45
RCTP,08:25z,RJFF,10:55z,2:30
RJFF,06:55z,RCTP,09:35z,2:40
RJFF,10:00z,RCTP,12:40z,2:40
RCTP,04:40z,RJFF,06:55z,2:15
RCTP,03:40z,RJFF,05:55z,2:15
RJAA,03:25z,RCKH,07:45z,4:20
RCKH,23:00z,RJAA,02:25z,3:25
RJOM,02:05z,RCTP,04:55z,2:50
RCSS,08:33z,RCTP,09:04z,0:31
RCTP,22:35z,RJOM,01:10z,2:35
RCTP,22:55z,ROAH,00:15z,1:20
ROAH,01:15z,RCTP,02:55z,1:40
RJSS,07:15z,RCTP,11:30z,4:15
RCTP,02:15z,RJSS,05:25z,3:10
RJFF,10:55z,RCKH,14:00z,3:05
RCKH,07:30z,RJFF,09:55z,2:25
RJSA,06:30z,RCTP,11:00z,4:30
RCTP,02:00z,RJSA,05:30z,3:30
RJBE,02:00z,RCTP,05:15z,3:15
RCTP,22:30z,RJBE,01:00z,2:30
RKSI,02:45z,RCKH,05:55z,3:10
RCKH,22:50z,RKSI,01:45z,2:55
RJBB,11:20z,RCKH,14:55z,3:35
RCKH,07:25z,RJBB,10:15z,2:50
RKSS,10:00z,RCSS,12:45z,2:45
RKSS,04:50z,RCSS,07:35z,2:45
RKSS,11:15z,RCSS,14:00z,2:45
RCSS,01:20z,RKSS,03:50z,2:30
RCSS,06:30z,RKSS,09:00z,2:30
RCSS,07:45z,RKSS,10:15z,2:30
RJNK,02:45z,RCTP,06:35z,3:50
RCTP,22:35z,RJNK,01:25z,2:50
RKPK,09:55z,RCTP,12:25z,2:30
RCTP,06:25z,RKPK,08:40z,2:15
RJCC,03:10z,RCTP,08:05z,4:55
RCTP,22:15z,RJCC,02:00z,3:45
RKSI,02:40z,RCTP,05:30z,2:50
RCTP,23:05z,RKSI,01:30z,2:25
RKSI,11:40z,RCKH,14:55z,3:15
RCKH,07:45z,RKSI,10:40z,2:55
RJBB,02:55z,RCKH,06:30z,3:35
RCKH,23:05z,RJBB,01:55z,2:50
ROAH,11:10z,RCTP,12:55z,1:45
RCTP,08:50z,ROAH,10:10z,1:20
RCTP,23:20z,VTCC,03:35z,4:15
VTCC,04:50z,RCTP,08:30z,3:40
RCTP,12:30z,RPLL,14:50z,2:20
RPLL,19:40z,RCTP,22:00z,2:20
RCTP,01:45z,VVDN,04:40z,2:55
VVDN,06:00z,RCTP,08:50z,2:50
RCTP,06:50z,VVNB,10:15z,3:25
VVNB,11:20z,RCTP,13:55z,2:35
ZSPD,03:15z,RCSS,05:10z,1:55
RCSS,00:01z,ZSPD,02:00z,1:59
RCSS,09:00z,ZSAM,10:40z,1:40
RCSS,01:40z,ZSAM,03:20z,1:40
ZSAM,04:20z,RCSS,06:05z,1:45
ZSAM,11:40z,RCSS,13:30z,1:50
ZSPD,12:05z,RCKH,14:20z,2:15
RCKH,08:50z,ZSPD,11:05z,2:15
RCTP,08:30z,VMMC,10:25z,1:55
VMMC,12:15z,RCTP,14:00z,1:45
RCTP,11:00z,VHHH,12:50z,1:50
VHHH,13:50z,RCTP,15:35z,1:45
RCKH,00:45z,VMMC,02:30z,1:45
VMMC,03:35z,RCKH,05:00z,1:25
RCKH,08:55z,VMMC,10:40z,1:45
VMMC,12:10z,RCKH,13:35z,1:25
RCKH,01:15z,VHHH,02:55z,1:40
VHHH,04:15z,RCKH,05:45z,1:30
RCKH,08:40z,VHHH,10:25z,1:45
VHHH,11:30z,RCKH,13:05z,1:35
RCTP,00:10z,VHHH,02:10z,2:00
VHHH,03:20z,RCTP,05:05z,1:45
RCTP,01:50z,VHHH,03:50z,2:00
VHHH,05:30z,RCTP,07:20z,1:50
RCSS,22:38z,RCTP,22:58z,0:20
RCTP,22:11z,RCSS,22:22z,0:11
RCSS,00:30z,RCQC,01:30z,1:00
RCQC,02:05z,RCSS,03:00z,0:55
RCSS,23:00z,RCBS,00:05z,1:05
RCBS,00:55z,RCSS,01:55z,1:00
RCSS,02:45z,RCBS,03:50z,1:05
RCBS,04:40z,RCSS,05:40z,1:00
RCSS,06:30z,RCBS,07:35z,1:05
RCBS,08:30z,RCSS,09:30z,1:00
RCSS,03:30z,RCBS,04:50z,1:20
RCBS,05:35z,RCSS,06:50z,1:15
RCSS,10:20z,RCBS,11:25z,1:05
RCBS,12:15z,RCSS,13:15z,1:00
RCSS,07:40z,RCQC,08:30z,0:50
RCQC,09:25z,RCSS,10:15z,0:50
RCSS,08:10z,RCBS,09:15z,1:05
RCBS,10:05z,RCSS,11:05z,1:00
RCSS,11:10z,RCBS,12:15z,1:05
RCBS,13:05z,RCSS,14:05z,1:00
RCSS,11:26z,RCBS,12:12z,0:46
RCBS,13:24z,RCSS,14:03z,0:39
EDDK,06:00z,EDDB,07:10z,1:10
EDDB,07:50z,EDDK,08:55z,1:05
EDDK,10:15z,EDDB,11:25z,1:10
EDDB,08:30z,EDDK,09:35z,1:05
EDDK,16:00z,EDDB,17:10z,1:10
EDDB,17:50z,EDDK,18:55z,1:05
EDDB,14:00z,EDDK,15:05z,1:05
EDDK,13:20z,EDDB,14:30z,1:10
EDDK,18:15z,EDDB,19:25z,1:10
EDDB,19:05z,EDDK,20:10z,1:05
EDDB,20:05z,EDDK,21:10z,1:05
EDDK,17:20z,EDDB,18:30z,1:10
EDDB,15:35z,EDDK,16:40z,1:05
EDDK,17:15z,EDDB,18:25z,1:10
EDDK,06:05z,EDDM,07:10z,1:05
EDDM,07:50z,EDDK,09:00z,1:10
EDDK,05:10z,GCFV,09:35z,4:25
EDDK,11:35z,GCFV,16:00z,4:25
EDDK,05:50z,GCFV,10:15z,4:25
GCFV,11:15z,EDDK,15:30z,4:15
GCFV,17:00z,EDDK,21:15z,4:15
EDDK,10:25z,GCTS,15:15z,4:50
EDDK,05:35z,GCTS,10:25z,4:50
EDDK,06:05z,GCTS,10:55z,4:50
EDDK,06:40z,GCTS,11:30z,4:50
GCTS,11:15z,EDDK,15:55z,4:40
GCTS,17:15z,EDDK,21:50z,4:35
GCTS,11:45z,EDDK,16:20z,4:35
EDDK,10:35z,GCRR,15:00z,4:25
EDDK,06:15z,GCRR,10:40z,4:25
GCRR,11:45z,EDDK,16:00z,4:15
GCRR,15:15z,EDDK,19:30z,4:15
EDDK,10:30z,GCLP,15:10z,4:40
EDDK,05:45z,GCLP,10:25z,4:40
EDDK,12:00z,GCLP,16:40z,4:40
EDDK,12:30z,GCLP,17:10z,4:40
GCLP,15:55z,EDDK,20:25z,4:30
GCLP,11:15z,EDDK,15:45z,4:30
GCLP,17:40z,EDDK,22:10z,4:30
EDDK,13:40z,GCLP,18:20z,4:40
GCLP,19:10z,EDDK,23:40z,4:30
EDDK,15:55z,EGPH,17:40z,1:45
EGPH,18:20z,EDDK,20:00z,1:40
EDDK,17:20z,DTTA,19:50z,2:30
DTTA,20:50z,EDDK,23:25z,2:35
EDDK,17:30z,GMFF,21:05z,3:35
EDDK,13:30z,GMFF,17:05z,3:35
GMFF,17:55z,EDDK,21:30z,3:35
GMFF,21:55z,EDDK,01:30z,3:35
EDDK,07:40z,EGLL,09:05z,1:25
EGLL,09:45z,EDDK,11:10z,1:25
EDDK,11:45z,EGLL,13:10z,1:25
EGLL,13:55z,EDDK,15:20z,1:25
EDDK,16:00z,LQSA,17:50z,1:50
LQSA,18:40z,EDDK,20:40z,2:00
EDDK,11:40z,LEBL,13:45z,2:05
EDDK,16:50z,LEBL,18:55z,2:05
EDDK,09:40z,LEBL,11:45z,2:05
LEBL,19:35z,EDDK,21:55z,2:20
LEBL,12:25z,EDDK,14:45z,2:20
LEBL,14:25z,EDDK,16:45z,2:20
EDDK,06:30z,LEPA,08:45z,2:15
LEPA,09:35z,EDDK,11:55z,2:20
EDDK,13:00z,LEPA,15:15z,2:15
EDDK,09:40z,LEPA,11:55z,2:15
EDDK,07:00z,LEPA,09:15z,2:15
LEPA,12:40z,EDDK,15:00z,2:20
LEPA,10:00z,EDDK,12:20z,2:20
LEPA,16:05z,EDDK,18:25z,2:20
EDDK,09:15z,LEPA,11:30z,2:15
EDDK,11:50z,LEPA,14:05z,2:15
LEPA,12:15z,EDDK,14:35z,2:20
LEPA,14:50z,EDDK,17:10z,2:20
EDDK,10:00z,LPPT,13:05z,3:05
LPPT,13:55z,EDDK,16:50z,2:55
EDDK,05:10z,LPMA,09:20z,4:10
LPMA,10:20z,EDDK,14:20z,4:00
EDDK,05:20z,LPFR,08:25z,3:05
LPFR,09:05z,EDDK,12:05z,3:00
EDDK,05:50z,LOWW,07:20z,1:30
LOWW,08:00z,EDDK,09:35z,1:35
EDDK,12:45z,LOWW,14:15z,1:30
LOWW,14:55z,EDDK,16:30z,1:35
EDDK,17:15z,LOWW,18:45z,1:30
LOWW,19:25z,EDDK,21:00z,1:35
EDDK,05:45z,LSZH,06:45z,1:00
LSZH,07:30z,EDDK,08:35z,1:05
EDDK,17:30z,LSZH,18:30z,1:00
EDDK,18:15z,LSZH,19:15z,1:00
LSZH,20:00z,EDDK,21:05z,1:05
LSZH,19:10z,EDDK,20:15z,1:05
EDDK,17:00z,LIRF,18:55z,1:55
LIRF,19:40z,EDDK,21:45z,2:05
EDDK,09:40z,HEGN,14:20z,4:40
EDDK,08:40z,HEGN,13:20z,4:40
EDDK,06:10z,HEGN,10:50z,4:40
HEGN,11:50z,EDDK,17:10z,5:20
HEGN,14:20z,EDDK,19:40z,5:20
HEGN,15:25z,EDDK,20:45z,5:20
EDDK,06:15z,HEMA,11:15z,5:00
HEMA,12:15z,EDDK,17:45z,5:30
EDDB,06:15z,OMDB,12:30z,6:15
OMDB,14:00z,EDDB,21:05z,7:05
EDDS,07:15z,OMDB,13:30z,6:15
OMDB,15:00z,EDDS,22:00z,7:00
EDDK,22:20z,OEJN,04:15z,5:55
EDDK,12:30z,OEJN,18:30z,6:00
OEJN,05:45z,EDDK,12:10z,6:25
OEJN,20:00z,EDDK,02:25z,6:25
EDDB,20:35z,OEJN,02:10z,5:35
OEJN,03:40z,EDDB,09:50z,6:10
EDDK,07:50z,OMDW,14:20z,6:30
EDDK,06:00z,OMDW,12:30z,6:30
OMDW,14:15z,EDDK,21:45z,7:30
EDDB,20:45z,OMDW,03:00z,6:15
OMDW,07:15z,EDDB,14:15z,7:00
EDDV,06:00z,OMDW,12:30z,6:30
OMDW,16:00z,EDDV,23:25z,7:25
OMDW,14:15z,EDDV,21:40z,7:25
EDDS,17:25z,OEJN,23:05z,5:40
EDDS,20:15z,OEJN,01:55z,5:40
OEJN,03:25z,EDDS,09:30z,6:05
OEJN,00:35z,EDDS,06:40z,6:05
EDDB,21:25z,OMAA,03:40z,6:15
OMAA,07:10z,EDDB,14:10z,7:00
EDDL,05:50z,OMDW,12:30z,6:40
OMDW,14:05z,EDDL,21:30z,7:25
EDDS,05:55z,EDDB,07:05z,1:10
EDDB,07:45z,EDDS,08:55z,1:10
EDDS,09:35z,EDDB,10:45z,1:10
EDDB,11:25z,EDDS,12:35z,1:10
EDDS,06:20z,EDDH,07:35z,1:15
EDDH,07:55z,EDDS,09:05z,1:10
EDDS,16:55z,EDDH,18:10z,1:15
EDDH,18:50z,EDDS,20:00z,1:10
EDDS,06:50z,GCFV,11:05z,4:15
GCFV,11:30z,EDDS,15:45z,4:15
GCFV,12:00z,EDDS,16:15z,4:15
EDDS,05:10z,GCLP,09:45z,4:35
EDDS,15:45z,GCLP,19:45z,4:00
GCLP,10:30z,EDDS,15:00z,4:30
EDDS,07:00z,ORER,11:25z,4:25
EDDS,08:00z,ORER,12:25z,4:25
ORER,13:25z,EDDS,18:10z,4:45
ORER,12:25z,EDDS,17:10z,4:45
EDDS,06:15z,EGLL,08:00z,1:45
EGLL,08:45z,EDDS,10:25z,1:40
EDDS,12:05z,EGLL,13:50z,1:45
EGLL,14:35z,EDDS,16:15z,1:40
EDDS,16:10z,EGLL,17:55z,1:45
EGLL,18:35z,EDDS,20:15z,1:40
EDDS,11:00z,EGCC,12:55z,1:55
EGCC,13:35z,EDDS,15:30z,1:55
EDDS,11:00z,EGPH,13:15z,2:15
EDDS,16:50z,EGPH,19:05z,2:15
EGPH,19:45z,EDDS,21:50z,2:05
EGPH,13:55z,EDDS,16:00z,2:05
EDDS,09:45z,LROP,11:55z,2:10
LROP,12:40z,EDDS,15:00z,2:20
EDDS,16:15z,LEBL,18:05z,1:50
EDDS,11:35z,LEBL,13:25z,1:50
EDDS,17:10z,LEBL,19:00z,1:50
LEBL,18:55z,EDDS,21:00z,2:05
LEBL,14:10z,EDDS,16:15z,2:05
LEBL,19:40z,EDDS,21:45z,2:05
EDDS,05:10z,GCTS,09:55z,4:45
EDDS,06:10z,GCTS,10:55z,4:45
EDDS,12:05z,GCTS,16:50z,4:45
GCTS,17:35z,EDDS,22:05z,4:30
GCTS,10:40z,EDDS,15:10z,4:30
EDDS,05:00z,LEMG,07:45z,2:45
EDDS,16:00z,LEMG,18:45z,2:45
EDDS,11:30z,LEMG,14:15z,2:45
LEMG,19:25z,EDDS,22:15z,2:50
LEMG,08:50z,EDDS,11:40z,2:50
LEMG,14:55z,EDDS,17:45z,2:50
EDDS,16:40z,LEPA,18:35z,1:55
EDDS,06:30z,LEPA,08:25z,1:55
EDDS,11:00z,LEPA,12:55z,1:55
LEPA,19:20z,EDDS,21:20z,2:00
LEPA,09:10z,EDDS,11:10z,2:00
LEPA,13:45z,EDDS,15:45z,2:00
EDDS,14:15z,LEPA,16:10z,1:55
LEPA,17:00z,EDDS,19:00z,2:00
EDDS,13:55z,LPPT,17:00z,3:05
EDDS,11:00z,LPPT,14:05z,3:05
LPPT,14:50z,EDDS,17:50z,3:00
LPPT,17:50z,EDDS,20:50z,3:00
EDDS,05:50z,LOWW,07:05z,1:15
LOWW,07:45z,EDDS,09:00z,1:15
EDDS,16:35z,LOWW,17:50z,1:15
LOWW,18:30z,EDDS,19:45z,1:15
EDDS,05:25z,LHBP,06:55z,1:30
EDDS,16:55z,LHBP,18:25z,1:30
LHBP,19:05z,EDDS,20:35z,1:30
LHBP,07:40z,EDDS,09:10z,1:30
EDDS,14:30z,ENTC,18:00z,3:30
ENTC,18:45z,EDDS,22:20z,3:35
EDDS,04:55z,LICC,07:10z,2:15
LICC,07:50z,EDDS,10:10z,2:20
EDDS,18:55z,LIML,20:00z,1:05
LIML,20:40z,EDDS,21:45z,1:05
EDDS,09:35z,LIRF,11:15z,1:40
EDDS,10:10z,LIRF,11:50z,1:40
LIRF,11:40z,EDDS,13:20z,1:40
LIRF,12:30z,EDDS,14:10z,1:40
EDDS,10:50z,GCRR,15:05z,4:15
EDDS,10:10z,GCRR,14:25z,4:15
GCRR,16:00z,EDDS,20:10z,4:10
EDDS,11:20z,HEMA,16:00z,4:40
HEMA,17:00z,EDDS,22:15z,5:15
EDDS,12:55z,GMMX,16:35z,3:40
GMMX,17:25z,EDDS,21:00z,3:35
EDDS,10:00z,HEGN,14:25z,4:25
EDDS,05:25z,HEGN,09:50z,4:25
EDDS,10:50z,HEGN,15:15z,4:25
EDDS,11:30z,HEGN,15:55z,4:25
HEGN,10:50z,EDDS,15:45z,4:55
HEGN,16:15z,EDDS,21:10z,4:55
HEGN,15:25z,EDDS,20:20z,4:55
HEGN,16:55z,EDDS,21:50z,4:55
EDDS,06:15z,OJAI,10:15z,4:00
OJAI,11:20z,EDDS,15:50z,4:30
EDDV,17:20z,GMMX,21:20z,4:00
EDDV,10:50z,GMMX,14:50z,4:00
GMMX,15:40z,EDDV,19:40z,4:00
GMMX,22:10z,EDDV,02:10z,4:00
EDDV,12:00z,GCLP,16:55z,4:55
GCLP,17:40z,EDDV,22:30z,4:50
EDDV,09:00z,HEGN,13:40z,4:40
EDDV,05:00z,HEGN,09:40z,4:40
HEGN,14:35z,EDDV,19:55z,5:20
HEGN,10:40z,EDDV,16:00z,5:20
EDDV,06:10z,LPMA,10:25z,4:15
LPMA,11:20z,EDDV,15:20z,4:00
EDDV,03:55z,LPFR,07:20z,3:25
LPFR,08:05z,EDDV,11:35z,3:30
EDDV,10:45z,LFKB,12:50z,2:05
LFKB,18:20z,EDDV,20:20z,2:00
EDDV,17:05z,LIMC,18:40z,1:35
EDDV,13:35z,LIMC,15:10z,1:35
LIMC,15:50z,EDDV,17:25z,1:35
LIMC,19:30z,EDDV,21:05z,1:35
EDDV,05:00z,OLBA,09:05z,4:05
OLBA,10:10z,EDDV,14:40z,4:30
EDDV,05:30z,ORER,09:55z,4:25
ORER,10:55z,EDDV,16:15z,5:20
EDLW,05:15z,LGKV,07:50z,2:35
LGKV,08:35z,EDLW,11:20z,2:45
EDLW,07:50z,LDSP,09:40z,1:50
EDLW,15:05z,LDSP,16:55z,1:50
LDSP,17:30z,EDLW,19:25z,1:55
LDSP,10:20z,EDLW,12:15z,1:55
LEPA,07:20z,EDLW,09:45z,2:25
EDLW,10:30z,LEPA,12:50z,2:20
LPMA,09:15z,EDDN,13:56z,4:41
EDDN,12:30z,GCLP,17:10z,4:40
GCLP,17:55z,EDDN,22:35z,4:40
EDDN,05:25z,HEGN,09:40z,4:15
EDDN,15:05z,HEGN,19:20z,4:15
HEGN,10:40z,EDDN,15:35z,4:55
HEGN,20:20z,EDDN,01:15z,4:55
EDDN,05:25z,HEMA,10:00z,4:35
HEMA,10:50z,EDDN,15:55z,5:05
EDDN,15:55z,LFKB,17:35z,1:40
LFKB,13:35z,EDDN,15:15z,1:40
LKPR,04:40z,EKCH,06:00z,1:20
EKCH,06:35z,LKPR,07:55z,1:20
LKPR,04:05z,LEMG,07:30z,3:25
LEMG,08:15z,LKPR,11:35z,3:20
LKPR,12:55z,LSGG,14:35z,1:40
LKPR,16:10z,LSGG,17:40z,1:30
LSGG,15:20z,LKPR,16:50z,1:30
LSGG,18:25z,LKPR,20:00z,1:35
LKPR,08:35z,ESSA,10:40z,2:05
LKPR,06:50z,ESSA,08:55z,2:05
ESSA,09:40z,LKPR,11:30z,1:50
ESSA,06:05z,LKPR,07:55z,1:50
LKPR,05:45z,EDDL,07:00z,1:15
EDDL,07:40z,LKPR,09:00z,1:20
LKPR,06:15z,GCTS,11:50z,5:35
GCTS,12:35z,LKPR,17:35z,5:00
LKPR,07:50z,OLBA,11:25z,3:35
OLBA,12:30z,LKPR,16:30z,4:00
LKPR,10:20z,GMMX,14:50z,4:30
LKPR,19:35z,GMMX,00:05z,4:30
GMMX,00:55z,LKPR,05:15z,4:20
GMMX,15:40z,LKPR,20:00z,4:20
LOWS,11:10z,GMMX,15:00z,3:50
LOWS,10:25z,GMMX,14:15z,3:50
GMMX,15:45z,LOWS,19:35z,3:50
GMMX,14:55z,LOWS,18:45z,3:50
LOWS,05:45z,EDDL,06:55z,1:10
EDDL,07:40z,LOWS,08:55z,1:15
LOWS,16:00z,EDDL,17:10z,1:10
LOWS,18:20z,EDDL,19:30z,1:10
EDDL,17:50z,LOWS,19:05z,1:15
EDDL,16:25z,LOWS,17:40z,1:15
EDDL,10:00z,LOWS,11:15z,1:15
LOWS,16:35z,EDDB,17:45z,1:10
LOWS,12:15z,EDDB,13:25z,1:10
EDDB,17:50z,LOWS,18:55z,1:05
EDDB,18:25z,LOWS,19:30z,1:05
LOWS,06:00z,EDDH,07:20z,1:20
LOWS,16:30z,EDDH,17:50z,1:20
EDDH,18:30z,LOWS,19:45z,1:15
EDDH,08:00z,LOWS,09:15z,1:15
LOWS,04:50z,GCTS,09:40z,4:50
LOWS,05:20z,GCTS,10:10z,4:50
GCTS,10:30z,LOWS,15:20z,4:50
GCTS,11:35z,LOWS,16:25z,4:50
GCTS,10:55z,LOWS,15:45z,4:50
LOWS,05:45z,GCLP,10:25z,4:40
GCLP,11:20z,LOWS,16:00z,4:40
LOWS,05:05z,HEGN,09:00z,3:55
LOWS,10:05z,HEGN,14:00z,3:55
LOWS,11:25z,HEGN,15:20z,3:55
HEGN,16:20z,LOWS,20:55z,4:35
HEGN,10:00z,LOWS,14:35z,4:35
HEGN,15:00z,LOWS,19:35z,4:35
LOWS,05:05z,HEMA,09:15z,4:10
HEMA,10:10z,LOWS,15:05z,4:55
LOWG,17:05z,EDDH,18:35z,1:30
EDDH,19:15z,LOWG,20:45z,1:30
LOWG,12:55z,HEGN,16:40z,3:45
LOWG,05:15z,HEGN,08:55z,3:40
HEGN,17:40z,LOWG,22:00z,4:20
HEGN,09:55z,LOWG,14:15z,4:20
LOWG,05:45z,GCLP,10:35z,4:50
GCLP,11:25z,LOWG,16:05z,4:40
ESSA,11:20z,EDDB,12:55z,1:35
ESSA,08:45z,EDDB,10:20z,1:35
EDDB,06:25z,ESSA,08:05z,1:40
EDDB,13:35z,ESSA,15:15z,1:40
ESSA,05:40z,OLBA,10:20z,4:40
OLBA,11:20z,ESSA,16:20z,5:00
ESSA,07:00z,EDDL,09:00z,2:00
EDDL,09:45z,ESSA,11:45z,2:00
LOWI,09:55z,LEPA,11:55z,2:00
LEPA,07:20z,LOWI,09:15z,1:55
EDDN,08:15z,LEMG,11:20z,3:05
LEMG,12:10z,EDDN,15:20z,3:10
EDDL,10:55z,GCLP,15:40z,4:45
GCLP,16:25z,EDDL,20:55z,4:30
EDDH,09:45z,GCLP,14:50z,5:05
EDDH,06:05z,GCLP,11:10z,5:05
GCLP,11:55z,EDDH,16:50z,4:55
GCLP,15:35z,EDDH,20:30z,4:55
EDDB,09:35z,GCLP,14:50z,5:15
EDDB,06:55z,GCLP,12:10z,5:15
GCLP,13:10z,EDDB,18:15z,5:05
GCLP,15:45z,EDDB,20:50z,5:05
EDDK,13:10z,GCLP,17:50z,4:40
GCLP,18:40z,EDDK,23:10z,4:30
EDDL,05:40z,GCLP,10:25z,4:45
GCLP,11:15z,EDDL,15:45z,4:30
EDDL,06:05z,GCTS,10:55z,4:50
GCTS,11:55z,EDDL,16:30z,4:35
EDDS,08:00z,EDDK,09:00z,1:00
EDDS,10:15z,ESNX,13:25z,3:10
ESNX,14:15z,EDDS,17:09z,2:54
EDDK,09:45z,ESNX,12:40z,2:55
EDDS,09:15z,ESNX,12:25z,3:10
ESNX,13:15z,EDDS,16:05z,2:50
EDDL,06:15z,BKPR,08:40z,2:25
EDDL,08:25z,BKPR,10:50z,2:25
BKPR,16:10z,EDDL,18:35z,2:25
BKPR,18:20z,EDDL,20:45z,2:25
EDDS,05:25z,BKPR,07:25z,2:00
BKPR,08:15z,EDDS,10:20z,2:05
LKPR,09:40z,HEMA,14:10z,4:30
HEMA,15:10z,LKPR,19:50z,4:40
LKPR,08:00z,HEGN,12:20z,4:20
HEGN,13:20z,LKPR,17:50z,4:30
LOWS,08:10z,EKCH,09:55z,1:45
BKPR,09:30z,EDDF,11:50z,2:20
BKPR,11:45z,EDDF,14:05z,2:20
EDDF,15:00z,BKPR,17:15z,2:15
EDDF,13:05z,BKPR,15:20z,2:15
LEPA,19:25z,EDDN,21:35z,2:10
EDDN,16:05z,LEPA,18:15z,2:10
LEPA,19:40z,EDDN,21:50z,2:10
EDDN,16:45z,LEPA,18:55z,2:10
LEPA,18:25z,EDDV,20:55z,2:30
LEPA,17:50z,EDDV,20:20z,2:30
LEPA,08:30z,EDDV,11:00z,2:30
EDDV,14:35z,LEPA,17:05z,2:30
EDDV,15:05z,LEPA,17:35z,2:30
EDDV,05:10z,LEPA,07:40z,2:30
LEPA,19:25z,EDDB,22:10z,2:45
EDDB,15:55z,LEPA,18:35z,2:40
LEPA,07:25z,EDDL,09:45z,2:20
EDDL,10:30z,LEPA,12:50z,2:20
LEPA,13:05z,EDDM,15:15z,2:10
LEPA,14:10z,EDDM,16:20z,2:10
EDDM,16:00z,LEPA,18:10z,2:10
EDDM,17:05z,LEPA,19:15z,2:10
EDDS,05:45z,EDDH,06:55z,1:10
EDDV,08:45z,EDDL,09:23z,0:38
EDDL,07:30z,GCLP,12:23z,4:53
GCLP,11:25z,EDDL,16:05z,4:40
EDDB,09:20z,EDDS,10:32z,1:12
EDDB,18:45z,EDDV,19:34z,0:49
EDDL,08:40z,EDDK,09:15z,0:35
EDDK,19:35z,EDDL,20:13z,0:38
EDDL,08:00z,EDDB,09:10z,1:10
EDDH,05:35z,EDDS,06:45z,1:10
EDDS,07:25z,EDDH,08:40z,1:15
EDDH,17:00z,EDDS,18:10z,1:10
EDDH,18:15z,EDDS,19:25z,1:10
EDDS,18:50z,EDDH,20:05z,1:15
EDDS,20:05z,EDDH,21:20z,1:15
EDDH,05:55z,EDDL,06:50z,0:55
EDDL,07:30z,EDDH,08:30z,1:00
EDDL,08:00z,EDDH,09:00z,1:00
EDDH,19:00z,EDDL,19:55z,0:55
EDDL,17:10z,EDDH,18:10z,1:00
EDDH,10:30z,GCRR,15:20z,4:50
EDDH,09:30z,GCRR,14:20z,4:50
GCRR,08:00z,EDDH,13:01z,5:01
GCRR,15:55z,EDDH,20:35z,4:40
EDDH,06:10z,EDDM,07:30z,1:20
EDDM,08:15z,EDDH,09:35z,1:20
EDDH,18:05z,EDDM,19:25z,1:20
EDDM,20:05z,EDDH,21:25z,1:20
EDDH,06:00z,EFRO,08:35z,2:35
EFRO,09:20z,EDDH,12:00z,2:40
EDDH,08:50z,ESSA,10:20z,1:30
ESSA,06:40z,EDDH,08:10z,1:30
EDDH,19:20z,ESSA,20:50z,1:30
EDDH,18:15z,ESSA,19:45z,1:30
ESSA,16:05z,EDDH,17:35z,1:30
ESSA,17:10z,EDDH,18:40z,1:30
EDDH,06:25z,GCLP,11:30z,5:05
GCLP,12:25z,EDDH,17:20z,4:55
EDDH,10:35z,GCLP,15:40z,5:05
EDDH,06:20z,GCLP,11:25z,5:05
EDDH,07:45z,GCLP,12:50z,5:05
GCLP,15:45z,EDDH,20:40z,4:55
GCLP,13:45z,EDDH,18:40z,4:55
GCLP,12:20z,EDDH,17:15z,4:55
GCLP,16:30z,EDDH,21:25z,4:55
EDDH,19:00z,LOWS,20:15z,1:15
LOWS,17:00z,EDDH,18:20z,1:20
EDDH,17:45z,LFPG,19:15z,1:30
LFPG,19:30z,EDDH,21:00z,1:30
EDDH,13:25z,EGLL,15:05z,1:40
EGLL,15:50z,EDDH,17:30z,1:40
EDDH,15:30z,LEBL,17:55z,2:25
EDDH,06:05z,LEBL,08:30z,2:25
LEBL,18:40z,EDDH,21:25z,2:45
LEBL,09:10z,EDDH,11:55z,2:45
EDDH,05:45z,GCFV,10:35z,4:50
GCFV,11:35z,EDDH,16:25z,4:50
EDDH,11:00z,GCLA,16:05z,5:05
GCLA,16:50z,EDDH,21:45z,4:55
EDDH,06:20z,GCTS,11:35z,5:15
EDDH,09:50z,GCTS,15:05z,5:15
GCTS,12:25z,EDDH,17:25z,5:00
GCTS,16:15z,EDDH,21:15z,5:00
EDDH,14:05z,LEMG,17:25z,3:20
LEMG,18:05z,EDDH,21:25z,3:20
EDDH,10:35z,LEPA,13:10z,2:35
LEPA,07:10z,EDDH,09:50z,2:40
EDDH,06:30z,LPPT,10:00z,3:30
LPPT,10:40z,EDDH,14:00z,3:20
EDDH,05:30z,LOWW,07:00z,1:30
LOWW,07:45z,EDDH,09:20z,1:35
EDDH,16:25z,LOWW,17:55z,1:30
LOWW,18:35z,EDDH,20:10z,1:35
EDDH,06:40z,LSZH,08:00z,1:20
EDDH,05:10z,LSZH,06:30z,1:20
LSZH,07:10z,EDDH,08:35z,1:25
LSZH,08:45z,EDDH,10:10z,1:25
EDDH,12:45z,LSZH,14:05z,1:20
EDDH,11:00z,LSZH,12:20z,1:20
LSZH,14:45z,EDDH,16:10z,1:25
LSZH,13:00z,EDDH,14:25z,1:25
EDDH,17:10z,LSZH,18:30z,1:20
LSZH,19:15z,EDDH,20:40z,1:25
